TIME,F23       ,F31       ,V23       ,V31       ,DP23      ,DP31      ,SGEN23    ,SGEN31    ,A23       ,A31       
SECONDS,KG/S,KG/S,M/S,M/S,kPa,kPa,KJ/K-S,KJ/K-S,M^2,M^2
0.132400E+03,0.575485E-02,0.574465E-02,0.256559E+03,0.307324E+03,0.110068E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.433604E-05,0.506450E-05
0.132500E+03,0.575576E-02,0.574525E-02,0.256649E+03,0.307294E+03,0.109829E+03,0.174471E+03,0.000000E+00,0.000000E+00,0.433687E-05,0.506450E-05
0.132600E+03,0.575586E-02,0.574563E-02,0.256728E+03,0.307271E+03,0.109632E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.433737E-05,0.506450E-05
0.132700E+03,0.575677E-02,0.574624E-02,0.256817E+03,0.307241E+03,0.109393E+03,0.174471E+03,0.000000E+00,0.000000E+00,0.433820E-05,0.506450E-05
0.132800E+03,0.575686E-02,0.574661E-02,0.256896E+03,0.307219E+03,0.109196E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.433870E-05,0.506450E-05
0.132900E+03,0.575775E-02,0.574722E-02,0.256985E+03,0.307188E+03,0.108957E+03,0.174471E+03,0.000000E+00,0.000000E+00,0.433953E-05,0.506450E-05
0.133000E+03,0.575784E-02,0.574760E-02,0.257063E+03,0.307166E+03,0.108761E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.434002E-05,0.506450E-05
0.133100E+03,0.575874E-02,0.574820E-02,0.257153E+03,0.307135E+03,0.108522E+03,0.174471E+03,0.000000E+00,0.000000E+00,0.434086E-05,0.506450E-05
0.133200E+03,0.575883E-02,0.574858E-02,0.257230E+03,0.307113E+03,0.108325E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434137E-05,0.506450E-05
0.133300E+03,0.575974E-02,0.574919E-02,0.257320E+03,0.307082E+03,0.108086E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434222E-05,0.506450E-05
0.133400E+03,0.575983E-02,0.574957E-02,0.257397E+03,0.307060E+03,0.107890E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434273E-05,0.506450E-05
0.133500E+03,0.576074E-02,0.575017E-02,0.257487E+03,0.307029E+03,0.107651E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434359E-05,0.506450E-05
0.133600E+03,0.576083E-02,0.575055E-02,0.257564E+03,0.307007E+03,0.107454E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434411E-05,0.506450E-05
0.133700E+03,0.576174E-02,0.575116E-02,0.257653E+03,0.306976E+03,0.107215E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434496E-05,0.506450E-05
0.133800E+03,0.576182E-02,0.575154E-02,0.257731E+03,0.306954E+03,0.107019E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434548E-05,0.506450E-05
0.133900E+03,0.576273E-02,0.575215E-02,0.257819E+03,0.306923E+03,0.106780E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434634E-05,0.506450E-05
0.134000E+03,0.576282E-02,0.575253E-02,0.257897E+03,0.306901E+03,0.106584E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434687E-05,0.506450E-05
0.134100E+03,0.576373E-02,0.575314E-02,0.257985E+03,0.306870E+03,0.106345E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434774E-05,0.506450E-05
0.134200E+03,0.576382E-02,0.575351E-02,0.258062E+03,0.306848E+03,0.106149E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434828E-05,0.506450E-05
0.134300E+03,0.576474E-02,0.575412E-02,0.258151E+03,0.306817E+03,0.105910E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.434916E-05,0.506450E-05
0.134400E+03,0.576483E-02,0.575450E-02,0.258228E+03,0.306795E+03,0.105713E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.434970E-05,0.506450E-05
0.134500E+03,0.576574E-02,0.575511E-02,0.258316E+03,0.306764E+03,0.105475E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435058E-05,0.506450E-05
0.134600E+03,0.576583E-02,0.575549E-02,0.258393E+03,0.306742E+03,0.105278E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.435113E-05,0.506450E-05
0.134700E+03,0.576674E-02,0.575610E-02,0.258481E+03,0.306711E+03,0.105040E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435201E-05,0.506450E-05
0.134800E+03,0.576683E-02,0.575648E-02,0.258558E+03,0.306688E+03,0.104843E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.435257E-05,0.506450E-05
0.134900E+03,0.576774E-02,0.575709E-02,0.258646E+03,0.306658E+03,0.104605E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435346E-05,0.506450E-05
0.135000E+03,0.576783E-02,0.575747E-02,0.258722E+03,0.306635E+03,0.104409E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.435402E-05,0.506450E-05
0.135100E+03,0.576875E-02,0.575809E-02,0.258810E+03,0.306604E+03,0.104170E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435492E-05,0.506450E-05
0.135200E+03,0.576884E-02,0.575847E-02,0.258886E+03,0.306582E+03,0.103974E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.435549E-05,0.506450E-05
0.135300E+03,0.576976E-02,0.575908E-02,0.258974E+03,0.306551E+03,0.103735E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435639E-05,0.506450E-05
0.135400E+03,0.576985E-02,0.575946E-02,0.259050E+03,0.306529E+03,0.103539E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.435696E-05,0.506450E-05
0.135500E+03,0.577076E-02,0.576007E-02,0.259138E+03,0.306498E+03,0.103300E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435787E-05,0.506450E-05
0.135600E+03,0.577085E-02,0.576046E-02,0.259214E+03,0.306475E+03,0.103104E+03,0.174455E+03,0.000000E+00,0.000000E+00,0.435844E-05,0.506450E-05
0.135700E+03,0.577177E-02,0.576107E-02,0.259301E+03,0.306444E+03,0.102866E+03,0.174470E+03,0.000000E+00,0.000000E+00,0.435936E-05,0.506450E-05
0.135800E+03,0.577186E-02,0.576145E-02,0.259377E+03,0.306422E+03,0.102670E+03,0.174455E+03,0.000000E+00,0.000000E+00,0.435994E-05,0.506450E-05
0.135900E+03,0.577247E-02,0.576200E-02,0.259453E+03,0.306398E+03,0.102455E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436087E-05,0.506450E-05
0.136000E+03,0.577306E-02,0.576254E-02,0.259528E+03,0.306374E+03,0.102240E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436179E-05,0.506450E-05
0.136100E+03,0.577362E-02,0.576307E-02,0.259603E+03,0.306349E+03,0.102025E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.436269E-05,0.506450E-05
0.136200E+03,0.577414E-02,0.576360E-02,0.259679E+03,0.306324E+03,0.101810E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.436356E-05,0.506450E-05
0.136300E+03,0.577461E-02,0.576413E-02,0.259754E+03,0.306299E+03,0.101595E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.436440E-05,0.506450E-05
0.136400E+03,0.577505E-02,0.576464E-02,0.259829E+03,0.306274E+03,0.101380E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.436522E-05,0.506450E-05
0.136500E+03,0.577551E-02,0.576516E-02,0.259904E+03,0.306250E+03,0.101166E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.436605E-05,0.506450E-05
0.136600E+03,0.577599E-02,0.576567E-02,0.259979E+03,0.306225E+03,0.100951E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436691E-05,0.506450E-05
0.136700E+03,0.577651E-02,0.576617E-02,0.260054E+03,0.306199E+03,0.100737E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436780E-05,0.506450E-05
0.136800E+03,0.577706E-02,0.576667E-02,0.260128E+03,0.306174E+03,0.100522E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436871E-05,0.506450E-05
0.136900E+03,0.577760E-02,0.576717E-02,0.260203E+03,0.306148E+03,0.100307E+03,0.174456E+03,0.000000E+00,0.000000E+00,0.436962E-05,0.506450E-05
0.137000E+03,0.577811E-02,0.576768E-02,0.260278E+03,0.306122E+03,0.100092E+03,0.174457E+03,0.000000E+00,0.000000E+00,0.437051E-05,0.506450E-05
0.137100E+03,0.577859E-02,0.576818E-02,0.260352E+03,0.306097E+03,0.998773E+02,0.174457E+03,0.000000E+00,0.000000E+00,0.437138E-05,0.506450E-05
0.137200E+03,0.577904E-02,0.576867E-02,0.260427E+03,0.306071E+03,0.996627E+02,0.174457E+03,0.000000E+00,0.000000E+00,0.437223E-05,0.506450E-05
0.137300E+03,0.577950E-02,0.576917E-02,0.260501E+03,0.306046E+03,0.994484E+02,0.174457E+03,0.000000E+00,0.000000E+00,0.437308E-05,0.506450E-05
0.137400E+03,0.577997E-02,0.576966E-02,0.260575E+03,0.306020E+03,0.992341E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437396E-05,0.506450E-05
0.137500E+03,0.578048E-02,0.577016E-02,0.260650E+03,0.305994E+03,0.990198E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437485E-05,0.506450E-05
0.137600E+03,0.578100E-02,0.577065E-02,0.260724E+03,0.305969E+03,0.988053E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437577E-05,0.506450E-05
0.137700E+03,0.578153E-02,0.577114E-02,0.260798E+03,0.305943E+03,0.985907E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437669E-05,0.506450E-05
0.137800E+03,0.578204E-02,0.577163E-02,0.260872E+03,0.305917E+03,0.983759E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437760E-05,0.506450E-05
0.137900E+03,0.578253E-02,0.577213E-02,0.260945E+03,0.305890E+03,0.981612E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437850E-05,0.506450E-05
0.138000E+03,0.578300E-02,0.577262E-02,0.261019E+03,0.305865E+03,0.979467E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.437938E-05,0.506450E-05
0.138100E+03,0.578346E-02,0.577311E-02,0.261093E+03,0.305839E+03,0.977324E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438027E-05,0.506450E-05
0.138200E+03,0.578394E-02,0.577360E-02,0.261167E+03,0.305813E+03,0.975182E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438116E-05,0.506450E-05
0.138300E+03,0.578443E-02,0.577409E-02,0.261240E+03,0.305787E+03,0.973040E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438207E-05,0.506450E-05
0.138400E+03,0.578494E-02,0.577458E-02,0.261314E+03,0.305761E+03,0.970897E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438300E-05,0.506450E-05
0.138500E+03,0.578546E-02,0.577507E-02,0.261387E+03,0.305735E+03,0.968753E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438394E-05,0.506450E-05
0.138600E+03,0.578597E-02,0.577556E-02,0.261460E+03,0.305709E+03,0.966607E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438487E-05,0.506450E-05
0.138700E+03,0.578647E-02,0.577605E-02,0.261533E+03,0.305683E+03,0.964462E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438580E-05,0.506450E-05
0.138800E+03,0.578696E-02,0.577654E-02,0.261606E+03,0.305657E+03,0.962319E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438671E-05,0.506450E-05
0.138900E+03,0.578743E-02,0.577703E-02,0.261679E+03,0.305631E+03,0.960176E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438763E-05,0.506450E-05
0.139000E+03,0.578791E-02,0.577752E-02,0.261752E+03,0.305605E+03,0.958035E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.438855E-05,0.506450E-05
0.139100E+03,0.578840E-02,0.577801E-02,0.261825E+03,0.305579E+03,0.955894E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.438948E-05,0.506450E-05
0.139200E+03,0.578890E-02,0.577850E-02,0.261898E+03,0.305553E+03,0.953753E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439043E-05,0.506450E-05
0.139300E+03,0.578942E-02,0.577900E-02,0.261971E+03,0.305527E+03,0.951610E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439138E-05,0.506450E-05
0.139400E+03,0.578993E-02,0.577949E-02,0.262043E+03,0.305501E+03,0.949467E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439233E-05,0.506450E-05
0.139500E+03,0.579043E-02,0.577998E-02,0.262116E+03,0.305474E+03,0.947324E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.439329E-05,0.506450E-05
0.139600E+03,0.579092E-02,0.578047E-02,0.262188E+03,0.305448E+03,0.945182E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.439423E-05,0.506450E-05
0.139700E+03,0.579141E-02,0.578096E-02,0.262261E+03,0.305422E+03,0.943040E+02,0.174456E+03,0.000000E+00,0.000000E+00,0.439518E-05,0.506450E-05
0.139800E+03,0.579189E-02,0.578145E-02,0.262333E+03,0.305396E+03,0.940900E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439612E-05,0.506450E-05
0.139900E+03,0.579238E-02,0.578194E-02,0.262405E+03,0.305370E+03,0.938760E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439708E-05,0.506450E-05
0.140000E+03,0.579288E-02,0.578244E-02,0.262477E+03,0.305344E+03,0.936620E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439804E-05,0.506450E-05
0.140100E+03,0.579339E-02,0.578293E-02,0.262549E+03,0.305318E+03,0.934480E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439902E-05,0.506450E-05
0.140200E+03,0.579390E-02,0.578342E-02,0.262621E+03,0.305292E+03,0.932339E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.439999E-05,0.506450E-05
0.140300E+03,0.579441E-02,0.578391E-02,0.262693E+03,0.305265E+03,0.930197E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440097E-05,0.506450E-05
0.140400E+03,0.579491E-02,0.578441E-02,0.262765E+03,0.305239E+03,0.928057E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440195E-05,0.506450E-05
0.140500E+03,0.579540E-02,0.578490E-02,0.262836E+03,0.305213E+03,0.925916E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440292E-05,0.506450E-05
0.140600E+03,0.579589E-02,0.578539E-02,0.262908E+03,0.305187E+03,0.923777E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440389E-05,0.506450E-05
0.140700E+03,0.579638E-02,0.578589E-02,0.262979E+03,0.305160E+03,0.921638E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440487E-05,0.506450E-05
0.140800E+03,0.579688E-02,0.578638E-02,0.263051E+03,0.305134E+03,0.919500E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440586E-05,0.506450E-05
0.140900E+03,0.579739E-02,0.578688E-02,0.263122E+03,0.305108E+03,0.917361E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440685E-05,0.506450E-05
0.141000E+03,0.579790E-02,0.578737E-02,0.263193E+03,0.305082E+03,0.915222E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440785E-05,0.506450E-05
0.141100E+03,0.579841E-02,0.578786E-02,0.263265E+03,0.305055E+03,0.913082E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440885E-05,0.506450E-05
0.141200E+03,0.579891E-02,0.578836E-02,0.263336E+03,0.305029E+03,0.910943E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.440985E-05,0.506450E-05
0.141300E+03,0.579941E-02,0.578885E-02,0.263407E+03,0.305003E+03,0.908804E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.441085E-05,0.506450E-05
0.141400E+03,0.579990E-02,0.578935E-02,0.263477E+03,0.304976E+03,0.906666E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.441185E-05,0.506450E-05
0.141500E+03,0.580040E-02,0.578985E-02,0.263548E+03,0.304950E+03,0.904529E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.441286E-05,0.506450E-05
0.141600E+03,0.580090E-02,0.579034E-02,0.263619E+03,0.304924E+03,0.902391E+02,0.174455E+03,0.000000E+00,0.000000E+00,0.441387E-05,0.506450E-05
0.141700E+03,0.580141E-02,0.579084E-02,0.263690E+03,0.304897E+03,0.900254E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.441488E-05,0.506450E-05
0.141800E+03,0.580192E-02,0.579133E-02,0.263760E+03,0.304871E+03,0.898116E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.441590E-05,0.506450E-05
0.141900E+03,0.580243E-02,0.579183E-02,0.263831E+03,0.304845E+03,0.895979E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.441693E-05,0.506450E-05
0.142000E+03,0.580293E-02,0.579233E-02,0.263901E+03,0.304818E+03,0.893841E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.441795E-05,0.506450E-05
0.142100E+03,0.580343E-02,0.579283E-02,0.263971E+03,0.304792E+03,0.891704E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.441898E-05,0.506450E-05
0.142200E+03,0.580394E-02,0.579332E-02,0.264042E+03,0.304766E+03,0.889567E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442001E-05,0.506450E-05
0.142300E+03,0.580444E-02,0.579382E-02,0.264112E+03,0.304739E+03,0.887431E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442104E-05,0.506450E-05
0.142400E+03,0.580494E-02,0.579432E-02,0.264182E+03,0.304713E+03,0.885295E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442207E-05,0.506450E-05
0.142500E+03,0.580544E-02,0.579482E-02,0.264252E+03,0.304686E+03,0.883159E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442311E-05,0.506450E-05
0.142600E+03,0.580595E-02,0.579532E-02,0.264321E+03,0.304660E+03,0.881023E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442416E-05,0.506450E-05
0.142700E+03,0.580646E-02,0.579582E-02,0.264391E+03,0.304633E+03,0.878887E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442521E-05,0.506450E-05
0.142800E+03,0.580697E-02,0.579632E-02,0.264461E+03,0.304607E+03,0.876751E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442626E-05,0.506450E-05
0.142900E+03,0.580748E-02,0.579682E-02,0.264530E+03,0.304580E+03,0.874615E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442731E-05,0.506450E-05
0.143000E+03,0.580798E-02,0.579732E-02,0.264600E+03,0.304554E+03,0.872480E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442836E-05,0.506450E-05
0.143100E+03,0.580849E-02,0.579782E-02,0.264669E+03,0.304527E+03,0.870345E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.442942E-05,0.506450E-05
0.143200E+03,0.580899E-02,0.579832E-02,0.264739E+03,0.304501E+03,0.868210E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443048E-05,0.506450E-05
0.143300E+03,0.580950E-02,0.579882E-02,0.264808E+03,0.304474E+03,0.866076E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443154E-05,0.506450E-05
0.143400E+03,0.581001E-02,0.579932E-02,0.264877E+03,0.304448E+03,0.863941E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443261E-05,0.506450E-05
0.143500E+03,0.581052E-02,0.579982E-02,0.264946E+03,0.304421E+03,0.861807E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443368E-05,0.506450E-05
0.143600E+03,0.581103E-02,0.580032E-02,0.265015E+03,0.304395E+03,0.859672E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443476E-05,0.506450E-05
0.143700E+03,0.581154E-02,0.580082E-02,0.265084E+03,0.304368E+03,0.857538E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443584E-05,0.506450E-05
0.143800E+03,0.581205E-02,0.580133E-02,0.265153E+03,0.304342E+03,0.855404E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443692E-05,0.506450E-05
0.143900E+03,0.581256E-02,0.580183E-02,0.265222E+03,0.304315E+03,0.853271E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443800E-05,0.506450E-05
0.144000E+03,0.581307E-02,0.580233E-02,0.265290E+03,0.304288E+03,0.851138E+02,0.174454E+03,0.000000E+00,0.000000E+00,0.443908E-05,0.506450E-05
0.144100E+03,0.581358E-02,0.580283E-02,0.265359E+03,0.304262E+03,0.849005E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444017E-05,0.506450E-05
0.144200E+03,0.581409E-02,0.580334E-02,0.265427E+03,0.304235E+03,0.846872E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444127E-05,0.506450E-05
0.144300E+03,0.581460E-02,0.580384E-02,0.265496E+03,0.304209E+03,0.844739E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444236E-05,0.506450E-05
0.144400E+03,0.581511E-02,0.580435E-02,0.265564E+03,0.304182E+03,0.842606E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444346E-05,0.506450E-05
0.144500E+03,0.581563E-02,0.580485E-02,0.265632E+03,0.304155E+03,0.840473E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444457E-05,0.506450E-05
0.144600E+03,0.581614E-02,0.580535E-02,0.265700E+03,0.304129E+03,0.838341E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444567E-05,0.506450E-05
0.144700E+03,0.581665E-02,0.580586E-02,0.265768E+03,0.304102E+03,0.836209E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444678E-05,0.506450E-05
0.144800E+03,0.581716E-02,0.580636E-02,0.265836E+03,0.304075E+03,0.834077E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444789E-05,0.506450E-05
0.144900E+03,0.581767E-02,0.580687E-02,0.265904E+03,0.304049E+03,0.831945E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.444901E-05,0.506450E-05
0.145000E+03,0.581819E-02,0.580738E-02,0.265972E+03,0.304022E+03,0.829814E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445013E-05,0.506450E-05
0.145100E+03,0.581870E-02,0.580788E-02,0.266039E+03,0.303995E+03,0.827683E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445125E-05,0.506450E-05
0.145200E+03,0.581921E-02,0.580839E-02,0.266107E+03,0.303968E+03,0.825552E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445237E-05,0.506450E-05
0.145300E+03,0.581973E-02,0.580890E-02,0.266174E+03,0.303942E+03,0.823420E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445350E-05,0.506450E-05
0.145400E+03,0.582024E-02,0.580940E-02,0.266242E+03,0.303915E+03,0.821290E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445463E-05,0.506450E-05
0.145500E+03,0.582076E-02,0.580991E-02,0.266309E+03,0.303888E+03,0.819159E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445577E-05,0.506450E-05
0.145600E+03,0.582127E-02,0.581042E-02,0.266376E+03,0.303861E+03,0.817029E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445690E-05,0.506450E-05
0.145700E+03,0.582179E-02,0.581093E-02,0.266443E+03,0.303835E+03,0.814898E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445804E-05,0.506450E-05
0.145800E+03,0.582230E-02,0.581143E-02,0.266510E+03,0.303808E+03,0.812769E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.445919E-05,0.506450E-05
0.145900E+03,0.582282E-02,0.581194E-02,0.266577E+03,0.303781E+03,0.810639E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446034E-05,0.506450E-05
0.146000E+03,0.582334E-02,0.581245E-02,0.266644E+03,0.303754E+03,0.808509E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446149E-05,0.506450E-05
0.146100E+03,0.582385E-02,0.581296E-02,0.266711E+03,0.303727E+03,0.806380E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446264E-05,0.506450E-05
0.146200E+03,0.582437E-02,0.581347E-02,0.266778E+03,0.303701E+03,0.804250E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446380E-05,0.506450E-05
0.146300E+03,0.582489E-02,0.581398E-02,0.266844E+03,0.303674E+03,0.802121E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446496E-05,0.506450E-05
0.146400E+03,0.582540E-02,0.581449E-02,0.266911E+03,0.303647E+03,0.799992E+02,0.174453E+03,0.000000E+00,0.000000E+00,0.446612E-05,0.506450E-05
0.146500E+03,0.582592E-02,0.581500E-02,0.266977E+03,0.303620E+03,0.797863E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.446729E-05,0.506450E-05
0.146600E+03,0.582644E-02,0.581551E-02,0.267043E+03,0.303593E+03,0.795735E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.446846E-05,0.506450E-05
0.146700E+03,0.582696E-02,0.581602E-02,0.267110E+03,0.303566E+03,0.793607E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.446963E-05,0.506450E-05
0.146800E+03,0.582748E-02,0.581653E-02,0.267176E+03,0.303539E+03,0.791479E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447081E-05,0.506450E-05
0.146900E+03,0.582800E-02,0.581704E-02,0.267242E+03,0.303512E+03,0.789351E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447199E-05,0.506450E-05
0.147000E+03,0.582851E-02,0.581756E-02,0.267308E+03,0.303485E+03,0.787223E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447317E-05,0.506450E-05
0.147100E+03,0.582903E-02,0.581807E-02,0.267374E+03,0.303459E+03,0.785095E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447436E-05,0.506450E-05
0.147200E+03,0.582955E-02,0.581858E-02,0.267439E+03,0.303432E+03,0.782968E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447555E-05,0.506450E-05
0.147300E+03,0.583007E-02,0.581909E-02,0.267505E+03,0.303405E+03,0.780841E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447674E-05,0.506450E-05
0.147400E+03,0.583059E-02,0.581961E-02,0.267571E+03,0.303378E+03,0.778714E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447794E-05,0.506450E-05
0.147500E+03,0.583111E-02,0.582012E-02,0.267636E+03,0.303351E+03,0.776587E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.447914E-05,0.506450E-05
0.147600E+03,0.583164E-02,0.582063E-02,0.267701E+03,0.303324E+03,0.774460E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.448034E-05,0.506450E-05
0.147700E+03,0.583216E-02,0.582115E-02,0.267767E+03,0.303297E+03,0.772334E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.448155E-05,0.506450E-05
0.147800E+03,0.583268E-02,0.582166E-02,0.267832E+03,0.303270E+03,0.770208E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.448276E-05,0.506450E-05
0.147900E+03,0.583320E-02,0.582218E-02,0.267897E+03,0.303243E+03,0.768082E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.448397E-05,0.506450E-05
0.148000E+03,0.583372E-02,0.582269E-02,0.267962E+03,0.303216E+03,0.765956E+02,0.174452E+03,0.000000E+00,0.000000E+00,0.448519E-05,0.506450E-05
