TIME,P1        ,P2        ,T1        ,T2        ,Z1        ,Z2        ,RHO1      ,RHO2      ,EM1       ,EM2       ,XV1       ,XV2       ,CONDF1    ,CONDF2    ,VOL1      ,VOL2      ,DIFMAX,RSDMAX,ITER
SECONDS,kPa,kPa,DEG_C,DEG_C,-,-,KG/M^3,KG/M^3,KG,KG,-,-,W/M-K,W/M-K,M^3,M^3,DIFMAX,RSDMAX,ITER
0.519000E+02,0.101325E+03,0.528649E+03,0.266600E+02,0.277327E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.667602E+01,0.000000E+00,0.189041E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310444E-04,0.619305E-02,     5
0.520000E+02,0.101325E+03,0.528384E+03,0.266600E+02,0.273005E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.667372E+01,0.000000E+00,0.188976E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310420E-04,0.619043E-02,     5
0.521000E+02,0.101325E+03,0.528119E+03,0.266600E+02,0.268684E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.667142E+01,0.000000E+00,0.188911E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310396E-04,0.618781E-02,     5
0.522000E+02,0.101325E+03,0.527855E+03,0.266600E+02,0.264364E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.666912E+01,0.000000E+00,0.188846E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310371E-04,0.618520E-02,     5
0.523000E+02,0.101325E+03,0.527590E+03,0.266600E+02,0.260045E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.666682E+01,0.000000E+00,0.188781E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310347E-04,0.618258E-02,     5
0.524000E+02,0.101325E+03,0.527326E+03,0.266600E+02,0.255726E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.666453E+01,0.000000E+00,0.188716E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310323E-04,0.617997E-02,     5
0.525000E+02,0.101325E+03,0.527062E+03,0.266600E+02,0.251409E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.666223E+01,0.000000E+00,0.188651E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310299E-04,0.617736E-02,     5
0.526000E+02,0.101325E+03,0.526798E+03,0.266600E+02,0.247093E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.665994E+01,0.000000E+00,0.188586E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310274E-04,0.617475E-02,     5
0.527000E+02,0.101325E+03,0.526534E+03,0.266600E+02,0.242778E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.665765E+01,0.000000E+00,0.188521E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310250E-04,0.617214E-02,     5
0.528000E+02,0.101325E+03,0.526271E+03,0.266600E+02,0.238464E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.665535E+01,0.000000E+00,0.188456E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310226E-04,0.616953E-02,     5
0.529000E+02,0.101325E+03,0.526007E+03,0.266600E+02,0.234151E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.665306E+01,0.000000E+00,0.188391E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310202E-04,0.616692E-02,     5
0.530000E+02,0.101325E+03,0.525744E+03,0.266600E+02,0.229839E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.665077E+01,0.000000E+00,0.188326E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310177E-04,0.616432E-02,     5
0.531000E+02,0.101325E+03,0.525481E+03,0.266600E+02,0.225528E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.664848E+01,0.000000E+00,0.188261E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310153E-04,0.616171E-02,     5
0.532000E+02,0.101325E+03,0.525217E+03,0.266600E+02,0.221218E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.664620E+01,0.000000E+00,0.188197E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310129E-04,0.615911E-02,     5
0.533000E+02,0.101325E+03,0.524955E+03,0.266600E+02,0.216909E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.664391E+01,0.000000E+00,0.188132E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310105E-04,0.615651E-02,     5
0.534000E+02,0.101325E+03,0.524692E+03,0.266600E+02,0.212601E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.664162E+01,0.000000E+00,0.188067E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310080E-04,0.615391E-02,     5
0.535000E+02,0.101325E+03,0.524429E+03,0.266600E+02,0.208294E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.663934E+01,0.000000E+00,0.188002E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310056E-04,0.615131E-02,     5
0.536000E+02,0.101325E+03,0.524167E+03,0.266600E+02,0.203988E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.663705E+01,0.000000E+00,0.187938E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310032E-04,0.614871E-02,     5
0.537000E+02,0.101325E+03,0.523905E+03,0.266600E+02,0.199683E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.663477E+01,0.000000E+00,0.187873E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.310008E-04,0.614612E-02,     5
0.538000E+02,0.101325E+03,0.523642E+03,0.266600E+02,0.195379E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.663249E+01,0.000000E+00,0.187809E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309983E-04,0.614352E-02,     5
0.539000E+02,0.101325E+03,0.523380E+03,0.266600E+02,0.191076E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.663021E+01,0.000000E+00,0.187744E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309959E-04,0.614093E-02,     5
0.540000E+02,0.101325E+03,0.523119E+03,0.266600E+02,0.186774E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.662793E+01,0.000000E+00,0.187679E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309935E-04,0.613834E-02,     5
0.541000E+02,0.101325E+03,0.522857E+03,0.266600E+02,0.182473E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.662565E+01,0.000000E+00,0.187615E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309911E-04,0.613574E-02,     5
0.542000E+02,0.101325E+03,0.522595E+03,0.266600E+02,0.178173E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.662337E+01,0.000000E+00,0.187550E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309887E-04,0.613315E-02,     5
0.543000E+02,0.101325E+03,0.522334E+03,0.266600E+02,0.173874E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.662109E+01,0.000000E+00,0.187486E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309862E-04,0.613057E-02,     5
0.544000E+02,0.101325E+03,0.522073E+03,0.266600E+02,0.169576E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.661882E+01,0.000000E+00,0.187421E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309838E-04,0.612798E-02,     5
0.545000E+02,0.101325E+03,0.521812E+03,0.266600E+02,0.165279E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.661654E+01,0.000000E+00,0.187357E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309814E-04,0.612539E-02,     5
0.546000E+02,0.101325E+03,0.521551E+03,0.266600E+02,0.160984E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.661427E+01,0.000000E+00,0.187293E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309790E-04,0.612281E-02,     5
0.547000E+02,0.101325E+03,0.521290E+03,0.266600E+02,0.156689E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.661199E+01,0.000000E+00,0.187228E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309766E-04,0.612023E-02,     5
0.548000E+02,0.101325E+03,0.521029E+03,0.266600E+02,0.152395E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.660972E+01,0.000000E+00,0.187164E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309741E-04,0.611764E-02,     5
0.549000E+02,0.101325E+03,0.520769E+03,0.266600E+02,0.148102E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.660745E+01,0.000000E+00,0.187099E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309717E-04,0.611506E-02,     5
0.550000E+02,0.101325E+03,0.520509E+03,0.266600E+02,0.143810E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.660518E+01,0.000000E+00,0.187035E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309693E-04,0.611248E-02,     5
0.551000E+02,0.101325E+03,0.520248E+03,0.266600E+02,0.139519E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.660291E+01,0.000000E+00,0.186971E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309669E-04,0.610990E-02,     5
0.552000E+02,0.101325E+03,0.519988E+03,0.266600E+02,0.135229E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.660064E+01,0.000000E+00,0.186907E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309645E-04,0.610733E-02,     5
0.553000E+02,0.101325E+03,0.519729E+03,0.266600E+02,0.130940E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.659837E+01,0.000000E+00,0.186842E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309620E-04,0.610475E-02,     5
0.554000E+02,0.101325E+03,0.519469E+03,0.266600E+02,0.126653E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.659610E+01,0.000000E+00,0.186778E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309596E-04,0.610218E-02,     5
0.555000E+02,0.101325E+03,0.519209E+03,0.266600E+02,0.122366E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.659384E+01,0.000000E+00,0.186714E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309572E-04,0.609961E-02,     5
0.556000E+02,0.101325E+03,0.518950E+03,0.266600E+02,0.118080E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.659157E+01,0.000000E+00,0.186650E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309548E-04,0.609703E-02,     5
0.557000E+02,0.101325E+03,0.518691E+03,0.266600E+02,0.113795E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.658931E+01,0.000000E+00,0.186586E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309524E-04,0.609446E-02,     5
0.558000E+02,0.101325E+03,0.518431E+03,0.266600E+02,0.109511E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.658705E+01,0.000000E+00,0.186522E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309500E-04,0.609189E-02,     5
0.559000E+02,0.101325E+03,0.518173E+03,0.266600E+02,0.105228E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.658478E+01,0.000000E+00,0.186458E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309476E-04,0.608933E-02,     5
0.560000E+02,0.101325E+03,0.517914E+03,0.266600E+02,0.100947E+01,0.100000E+01,0.100000E+01,0.117757E+01,0.658252E+01,0.000000E+00,0.186394E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309451E-04,0.608676E-02,     5
0.561000E+02,0.101325E+03,0.517655E+03,0.266600E+02,0.966658E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.658026E+01,0.000000E+00,0.186330E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309427E-04,0.608419E-02,     5
0.562000E+02,0.101325E+03,0.517396E+03,0.266600E+02,0.923859E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.657800E+01,0.000000E+00,0.186266E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309403E-04,0.608163E-02,     5
0.563000E+02,0.101325E+03,0.517138E+03,0.266600E+02,0.881071E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.657575E+01,0.000000E+00,0.186202E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309379E-04,0.607907E-02,     5
0.564000E+02,0.101325E+03,0.516880E+03,0.266600E+02,0.838293E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.657349E+01,0.000000E+00,0.186138E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309355E-04,0.607651E-02,     5
0.565000E+02,0.101325E+03,0.516622E+03,0.266600E+02,0.795525E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.657123E+01,0.000000E+00,0.186074E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309331E-04,0.607395E-02,     5
0.566000E+02,0.101325E+03,0.516364E+03,0.266600E+02,0.752767E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.656898E+01,0.000000E+00,0.186010E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309307E-04,0.607139E-02,     5
0.567000E+02,0.101325E+03,0.516106E+03,0.266600E+02,0.710019E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.656672E+01,0.000000E+00,0.185946E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309283E-04,0.606883E-02,     5
0.568000E+02,0.101325E+03,0.515849E+03,0.266600E+02,0.667281E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.656447E+01,0.000000E+00,0.185882E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309258E-04,0.606627E-02,     5
0.569000E+02,0.101325E+03,0.515591E+03,0.266600E+02,0.624552E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.656222E+01,0.000000E+00,0.185819E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309234E-04,0.606372E-02,     5
0.570000E+02,0.101325E+03,0.515334E+03,0.266600E+02,0.581834E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.655996E+01,0.000000E+00,0.185755E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309210E-04,0.606116E-02,     5
0.571000E+02,0.101325E+03,0.515077E+03,0.266600E+02,0.539126E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.655771E+01,0.000000E+00,0.185691E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309186E-04,0.605861E-02,     5
0.572000E+02,0.101325E+03,0.514819E+03,0.266600E+02,0.496428E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.655546E+01,0.000000E+00,0.185627E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309162E-04,0.605606E-02,     5
0.573000E+02,0.101325E+03,0.514563E+03,0.266600E+02,0.453740E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.655321E+01,0.000000E+00,0.185564E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309138E-04,0.605351E-02,     5
0.574000E+02,0.101325E+03,0.514306E+03,0.266600E+02,0.411062E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.655097E+01,0.000000E+00,0.185500E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309114E-04,0.605096E-02,     5
0.575000E+02,0.101325E+03,0.514049E+03,0.266600E+02,0.368394E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.654872E+01,0.000000E+00,0.185437E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309090E-04,0.604842E-02,     5
0.576000E+02,0.101325E+03,0.513793E+03,0.266600E+02,0.325735E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.654647E+01,0.000000E+00,0.185373E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309066E-04,0.604587E-02,     5
0.577000E+02,0.101325E+03,0.513537E+03,0.266600E+02,0.283087E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.654423E+01,0.000000E+00,0.185309E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309042E-04,0.604332E-02,     5
0.578000E+02,0.101325E+03,0.513280E+03,0.266600E+02,0.240449E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.654199E+01,0.000000E+00,0.185246E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.309018E-04,0.604078E-02,     5
0.579000E+02,0.101325E+03,0.513024E+03,0.266600E+02,0.197821E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.653974E+01,0.000000E+00,0.185182E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308993E-04,0.603824E-02,     5
0.580000E+02,0.101325E+03,0.512769E+03,0.266600E+02,0.155202E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.653750E+01,0.000000E+00,0.185119E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308969E-04,0.603570E-02,     5
0.581000E+02,0.101325E+03,0.512513E+03,0.266600E+02,0.112594E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.653526E+01,0.000000E+00,0.185055E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308945E-04,0.603316E-02,     5
0.582000E+02,0.101325E+03,0.512257E+03,0.266600E+02,0.699956E-01,0.100000E+01,0.100000E+01,0.117757E+01,0.653302E+01,0.000000E+00,0.184992E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308921E-04,0.603062E-02,     5
0.583000E+02,0.101325E+03,0.512002E+03,0.266600E+02,0.274072E-01,0.100000E+01,0.100000E+01,0.117757E+01,0.653078E+01,0.000000E+00,0.184928E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308897E-04,0.602808E-02,     5
0.584000E+02,0.101325E+03,0.511747E+03,0.266600E+02,-.151713E-01,0.100000E+01,0.100000E+01,0.117757E+01,0.652854E+01,0.000000E+00,0.184865E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308873E-04,0.602555E-02,     5
0.585000E+02,0.101325E+03,0.511492E+03,0.266600E+02,-.577398E-01,0.100000E+01,0.100000E+01,0.117757E+01,0.652630E+01,0.000000E+00,0.184802E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308849E-04,0.602301E-02,     5
0.586000E+02,0.101325E+03,0.511237E+03,0.266600E+02,-.100298E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.652407E+01,0.000000E+00,0.184738E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308825E-04,0.602048E-02,     5
0.587000E+02,0.101325E+03,0.510982E+03,0.266600E+02,-.142847E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.652183E+01,0.000000E+00,0.184675E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308801E-04,0.601795E-02,     5
0.588000E+02,0.101325E+03,0.510727E+03,0.266600E+02,-.185386E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.651960E+01,0.000000E+00,0.184612E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308777E-04,0.601541E-02,     5
0.589000E+02,0.101325E+03,0.510473E+03,0.266600E+02,-.227914E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.651736E+01,0.000000E+00,0.184549E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308753E-04,0.601288E-02,     5
0.590000E+02,0.101325E+03,0.510218E+03,0.266600E+02,-.270433E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.651513E+01,0.000000E+00,0.184485E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308729E-04,0.601036E-02,     5
0.591000E+02,0.101325E+03,0.509964E+03,0.266600E+02,-.312942E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.651290E+01,0.000000E+00,0.184422E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308705E-04,0.600783E-02,     5
0.592000E+02,0.101325E+03,0.509710E+03,0.266600E+02,-.355441E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.651067E+01,0.000000E+00,0.184359E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308681E-04,0.600530E-02,     5
0.593000E+02,0.101325E+03,0.509456E+03,0.266600E+02,-.397930E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.650844E+01,0.000000E+00,0.184296E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308657E-04,0.600278E-02,     5
0.594000E+02,0.101325E+03,0.509202E+03,0.266600E+02,-.440409E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.650621E+01,0.000000E+00,0.184233E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308633E-04,0.600026E-02,     5
0.595000E+02,0.101325E+03,0.508948E+03,0.266600E+02,-.482878E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.650398E+01,0.000000E+00,0.184170E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308609E-04,0.599773E-02,     5
0.596000E+02,0.101325E+03,0.508695E+03,0.266600E+02,-.525338E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.650175E+01,0.000000E+00,0.184107E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308585E-04,0.599521E-02,     5
0.597000E+02,0.101325E+03,0.508442E+03,0.266600E+02,-.567787E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.649953E+01,0.000000E+00,0.184044E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308561E-04,0.599269E-02,     5
0.598000E+02,0.101325E+03,0.508188E+03,0.266600E+02,-.610226E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.649730E+01,0.000000E+00,0.183981E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308537E-04,0.599017E-02,     5
0.599000E+02,0.101325E+03,0.507935E+03,0.266600E+02,-.652656E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.649508E+01,0.000000E+00,0.183918E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308513E-04,0.598766E-02,     5
0.600000E+02,0.101325E+03,0.507682E+03,0.266600E+02,-.695075E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.649285E+01,0.000000E+00,0.183855E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308489E-04,0.598514E-02,     5
0.601000E+02,0.101325E+03,0.507430E+03,0.266600E+02,-.737485E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.649063E+01,0.000000E+00,0.183792E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308465E-04,0.598263E-02,     5
0.602000E+02,0.101325E+03,0.507177E+03,0.266600E+02,-.779885E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.648841E+01,0.000000E+00,0.183729E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308441E-04,0.598011E-02,     5
0.603000E+02,0.101325E+03,0.506925E+03,0.266600E+02,-.822275E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.648619E+01,0.000000E+00,0.183666E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308417E-04,0.597760E-02,     5
0.604000E+02,0.101325E+03,0.506672E+03,0.266600E+02,-.864655E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.648397E+01,0.000000E+00,0.183603E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308393E-04,0.597509E-02,     5
0.605000E+02,0.101325E+03,0.506420E+03,0.266600E+02,-.907025E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.648175E+01,0.000000E+00,0.183540E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308369E-04,0.597258E-02,     5
0.606000E+02,0.101325E+03,0.506168E+03,0.266600E+02,-.949385E+00,0.100000E+01,0.100000E+01,0.117757E+01,0.647953E+01,0.000000E+00,0.183477E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.308345E-04,0.597007E-02,     5
